name,phone,address,city,state,zip_code,email,website,category,license_number,license_type,license_expiry,types_of_work,bbb_rating,google_rating,review_count,bbb_profile_url,source
A & A Electric,(210) 857-3263,118 E Hart Ave,San Antonio,TX,78214,Aaelectricsa@gmail.com,,Registered,SEC-22-569235,State Electrical Contractor,04/06/2026,Commercial General Electrical; Residential General Electrical,,,,,SA City Portal
A & A PLUMBING LLC,(210) 566-2665,121 Windy Meadows,Schertz,TX,78154,plumbingpermits@aaplumbingsa.com,,Registered,PM37249,State RMP Contractor,02/28/2027,"All Plumbing, Gas, Sewer",,,,,SA City Portal
A & E LOPEZ CONSTRUCTION,(210) 509-9155,7709 LINKSIDE DR,SAN ANTONIO,TX,78240,rivercityreadymix@yahoo.com,,Registered,SCC-20-00142,City Sidewalk & Curb Contractor,12/31/2026,Commercial; Residential,,,,,SA City Portal
A & G Electrical Services,(210) 632-4316,1815,San Antonio,TX,78251,adrian.agelectrical@yahoo.com,,Registered,SEC-20-203458,State Electrical Contractor,09/15/2026,Commercial General Electrical; Photovoltaics; Pools; Residential General Electrical,,,,,SA City Portal
A & M ELECTRIC & TRENCHING LLC,(210) 336-9724,2603 FRONTIER DR,SAN ANTONIO,TX,78227,amelectrictrenching@gmail.com,,Registered,SEC00089857,State Electrical Contractor,04/20/2026,Commercial General Electrical; Residential General Electrical,,,,,SA City Portal
A & M PLUMBING,(210) 449-9588,439 ROSLYN AVE,SAN ANTONIO,TX,78204,a.m.plumbing17@gmail.com,,Registered,PM42176,State RMP Contractor,05/31/2026,"All Plumbing, Gas, Sewer",,,,,SA City Portal
A Arctic Air & Heating,(210) 680-9235,8714 Timber Range,San Antonio,TX,78250,,,"Heating and Air Conditioning, Air Conditioning Contractors, Air Conditioning Repair",,,,,A+,,,https://www.bbb.org/us/tx/san-antonio/profile/heating-and-air-conditioning/a-arctic-air-heating-0825-90007346,BBB
"A BOX BUILDERS, LLC",(210) 693-8821,510 E Ramsey,San Antonio,TX,78216,Brian@Ashton-Companies.com,,Registered,RBC-23-00011,City Residential Building Cntr,08/28/2027,New Homes,,,,,SA City Portal
A Carpenters Creation,(210) 994-9912,Live Oak,San Antonio,TX,,,,"Patios and Decks, General Contractor, Siding Contractors",,,,,A+,,,https://www.bbb.org/us/tx/live-oak/profile/patios-and-decks/a-carpenters-creation-0825-1000236631,BBB
A DRAIN PLUMBING,(830) 822-2806,1640 CYPRESS ST,SAN MARCOS,TX,78666,a_drainplumbing@yahoo.com,,Registered,PM42433,State RMP Contractor,11/30/2026,"All Plumbing, Gas, Sewer",,,,,SA City Portal
A HOMESTEAD SPECIALIST,(832) 868-7223,27420 FOXWOOD DR,WALLER,TX,77484,aderouen1973@gmail.com,,Registered,HAE28515,State Mechanical Contractor - HAE,03/24/2026,Chillers/Cooling Towers; Commercial; Commercial Kitchen; Duct Testing; Existing repair/replacement; New Construction; Refrigeration; Residential,,,,,SA City Portal
A J Monier Plumbing Heating & Air Conditioning,(210) 223-9191,1446 N Flores St,San Antonio,TX,78212,,,Mechanical Contractors,,,,,A+,,,https://www.bbb.org/us/tx/san-antonio/profile/mechanical-contractors/a-j-monier-plumbing-heating-air-conditioning-0825-14386,BBB
A Medina Plumbing,(210) 380-9554,12580 Pearsall Rd #2,Atascosa,TX,78002,huntinglife9876@gmail.com,,Registered,RMP-21-23516,State RMP Contractor,11/30/2026,"All Plumbing, Gas, Sewer; Backflow Testing, Certification; Camera, underground drain/sewer lines; Commercial General plumbing repairs; Commercial Site Utilities; Compressed Natural Gas (CNG); CSI Customer Service Inspection (TCEQ); Drain cleaning/unstop clogged drain/sewer; Existing Commercial, Remodel, Addition; Existing Residential, Remodel, Addition; Gas Test, Gas Meter Lock Out, Annual test; Lawn/Landscape Irrigation; Medical Gas, Health Care Facilities; New Commercial; New Residential; On-site Sewage Facility (OSSF); Pool and Spa heaters; Propane Gas (LP); Rain Water Harvesting (WSPS); Residential Fire Sprinkler (MRFPSS); Residential General plumbing repairs; Under slab Tunnel repairs; Water Heater and replacement; Water Softener, R.O. and replacement",,,,,SA City Portal
A Omega Plumbing Contactors,(210) 669-3785,263 Devonshire Dr,San Antonio,TX,78209,aomegaplumbing@gmail.com,,Registered,RMP-21-37484,State RMP Contractor,02/28/2027,"All Plumbing, Gas, Sewer; Backflow Testing, Certification; Camera, underground drain/sewer lines; Commercial General plumbing repairs; Commercial Site Utilities; Compressed Natural Gas (CNG); CSI Customer Service Inspection (TCEQ); Drain cleaning/unstop clogged drain/sewer; Existing Commercial, Remodel, Addition; Existing Residential, Remodel, Addition; Gas Test, Gas Meter Lock Out, Annual test; Lawn/Landscape Irrigation; Medical Gas, Health Care Facilities; New Commercial; New Residential; On-site Sewage Facility (OSSF); Pool and Spa heaters; Propane Gas (LP); Rain Water Harvesting (WSPS); Residential Fire Sprinkler (MRFPSS); Residential General plumbing repairs; Under slab Tunnel repairs; Water Heater and replacement; Water Softener, R.O. and replacement",,,,,SA City Portal
A PRO ROOFING & CONSTRUCTION,(210) 268-5589,1357 PR 3702,SAN ANTONIO,TX,78253,aproroofandconst@gmail.com,,Registered,HIC-25-00637,City Home Improvement Cntr,07/22/2027,Fences; Minor Repairs; Roofing,,,,,SA City Portal
A Team Plumbing Inc,(936) 264-4150,212 N. Loop 336 E.,Conroe,TX,77301,corporate@ateamplumbing.com,,Registered,RMP-20-11863,State RMP Contractor,10/31/2026,"All Plumbing, Gas, Sewer",,,,,SA City Portal
A&A BACKFLOW LLC,(210) 392-3650,20770 US 281 N#108-190,SAN ANTONIO,TX,78258,aabackflow@outlook.com,,Registered,IRR20485,State Irrigator Contractor,01/31/2028,"Backflow Testing, Certification; Commercial Lawn/Landscape Irrigation; Residential Lawn/Landscape Irrigation",,,,,SA City Portal
A&A ELECTRICAL SERVICES,(817) 706-9607,11312 Golden Oak Trl.,Live Oak,TX,78233,skywalkercastillo@me.com,,Registered,SEC-25-31232,State Electrical Contractor,07/28/2026,Commercial General Electrical; Photovoltaics; Pools; Residential General Electrical,,,,,SA City Portal
A&A Plumbing LLC,(210) 265-9344,121 Windy Meadows,SCHERTZ,TX,78154,dnolan0781@yahoo.com,,Registered,HBR-24-1167820,State Mechanical Contractor - HBR,11/30/2026,Commercial; Residential,,,,,SA City Portal
"A&A Plumbing, Heating & Cooling",(210) 566-2665,121 Windy Meadows Dr,Schertz,TX,78154,,,"Plumber, Heating and Air Conditioning, Air Conditioning Contractors",,,,,A+,,,https://www.bbb.org/us/tx/schertz/profile/plumber/aa-plumbing-heating-cooling-0825-90053148,BBB
"A&CMechanicalServices, LLC",(210) 833-3377,San Antonio,San Antonio,TX,,,,Air Conditioning Contractors,,,,,A+,,,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/ac-mechanical-services-llc-0825-1000203048,BBB
A&D SERVICE COMPANY,(210) 887-3443,2310 Fairburn,San Antonio,TX,78228,adserviceco@yahoo.com,,Registered,HM915344,City Mechanical Master,12/31/2026,Commercial; Refrigeration,,,,,SA City Portal
A&E ELECTRIC,(956) 465-6035,665 WINDWOOD WAY,BROWNSVILLE,TX,78526,aserna976@yahoo.com,,Registered,SEC000230173,State Electrical Contractor,02/17/2027,Commercial General Electrical; Pools; Residential General Electrical,,,,,SA City Portal
A&E Mechanical,(469) 521-1600,3614 I-30 West,Caddo Mills,TX,75135,b.cotner@axemechanical.com,,Registered,HBC-25-87300,State Mechanical Contractor - HBC,06/28/2026,Commercial; Existing repair/replacement,,,,,SA City Portal
"A&E Mechanical, LLC",(469) 521-1600,3154 W BURKE,TAMPA,FL,33614,plumbing@axemechanical.com,,Registered,RMP-26-42907,State RMP Contractor,11/30/2026,"Backflow Testing, Certification; Camera, underground drain/sewer lines; Commercial General plumbing repairs; Commercial Site Utilities; Drain cleaning/unstop clogged drain/sewer; Existing Commercial, Remodel, Addition; Existing Residential, Remodel, Addition; Gas Test, Gas Meter Lock Out, Annual test; New Commercial; New Residential; Residential General plumbing repairs; Under slab Tunnel repairs; Water Heater and replacement; Water Softener, R.O. and replacement",,,,,SA City Portal
A&R Demolition LLC.,(512) 680-6673,12016 KIRKLAND CT,AUSTIN,TX,78738,JOHN.NELSON@HOTMAIL.COM,,Registered,DMC-26-00052,City Demolition,01/21/2028,Commercial; Residential,,,,,SA City Portal
A&T Plumbing,(512) 554-5147,8606 RIPON CV,Austin,TX,78717,austinplumbers@gmail.com,,Registered,RMP-25-45448,State RMP Contractor,09/30/2026,"All Plumbing, Gas, Sewer",,,,,SA City Portal
A's Home Renovations LLC,(210) 727-9882,San Antonio,San Antonio,TX,,,,"Home Renovation, General Contractor, Fence Contractors",,,,,A+,,,https://www.bbb.org/us/tx/san-antonio/profile/home-renovation/as-home-renovations-llc-0825-1000249635,BBB
A'S PLUMBING SERVICE,(210) 260-1041,9324 Schoenthal Rd,San Antonio,TX,78266,agaplumbing@gmail.com,,Registered,PM37117,State RMP Contractor,04/30/2026,"All Plumbing, Gas, Sewer",,,,,SA City Portal
A+ ELECTRIC,(210) 574-6656,9239 DEER VILLAGE,SAN ANTONIO,TX,78250,permits@myapluselectricsa.com,,Registered,SEC000366379,State Electrical Contractor,05/02/2026,Commercial General Electrical; Photovoltaics; Pools; Residential General Electrical,,,,,SA City Portal
A+ Lawn Service,(210) 430-6725,23307 Post Oak Park,San Antonio,TX,78264,ponceieddier@yahoo.com,,Registered,TML-21-00047,City Tree Maintenance,03/21/2026,Pruning; Removing; Treating,,,,,SA City Portal
A+ Plumbing,(210) 240-6872,PO Box 276106,San Antonio,TX,78227,rick@plumbing-aplus.com,,"Plumber, Plumbing Renovation, Sewer Cleaning",PM38820,State RMP Contractor,07/31/2026,"All Plumbing, Gas, Sewer",A+,,,https://www.bbb.org/us/tx/san-antonio/profile/plumber/a-plumbing-0825-90072593/addressId/135597,"BBB, SA City Portal"
A+ ROMAN AIR,(210) 254-3538,7459 ESTRID TRAIL,SAN ANTONIO,TX,78244,aromanair@yahoo.com,,Registered,HAE46251,State Mechanical Contractor - HAE,05/17/2026,Commercial; Existing repair/replacement; New Construction; Residential,,,,,SA City Portal
A+L Home Improvement CO.,,1345 Red Gate Dr,San Antonio,TX,78264,ybarra.leslie@yahoo.com,,Registered,HIC-25-01003,City Home Improvement Cntr,11/12/2027,Fences; Minor Repairs,,,,,SA City Portal
A-1 CONSTRUCTORS CO.,(210) 550-9247,P.O Box 486,Atascosa,TX,78002,a_oneconstructors@yahoo.com,,Registered,HIC-24-00304,City Home Improvement Cntr,03/29/2026,Fences; Minor Repairs; Pools and Spas; Roofing,,,,,SA City Portal
"A-1 HEATING & AIR CONDITIONING, INC.",(210) 215-6668,1822 SCHLEY AVE,SAN ANTONIO,TX,78210,donmoxy@earthlink.net,,Registered,HBE17857,State Mechanical Contractor - HBE,05/28/2026,Commercial; Existing repair/replacement; Residential,,,,,SA City Portal
A-1 Interior Exterior Remodeling,(210) 684-0284,9211 CHADDSFORD,SAN ANTONIO,TX,78250,fredaguilar63@gmail.com,,Registered,DMC-25-00475,City Demolition,05/30/2027,Commercial; Residential,,,,,SA City Portal
A-1 MASTER ELECTRIC SERVICE,(210) 333-6900,4339 BOXWOOD RD,SAN ANTONIO,TX,78222,pksaruben@aol.com,,Registered,EM718,City Electrical Master,08/02/2026,Commercial General Electrical; Residential General Electrical,,,,,SA City Portal
A-1 METRO ELECTRIC,(210) 244-3678,12686 PARK ROAD 37,LAKEHILLS,TX,78063,carlosortegon@msn.com,,Registered,SEC0006273,State Electrical Contractor,03/26/2026,Commercial General Electrical; Pools; Residential General Electrical,,,,,SA City Portal
A-1 QUALITY CONSTRUCTION,(210) 382-7767,822 Venice,SAN ANTONIO,TX,78201,A1QUALITYCONSTR0@gmail.com.COM,,Registered,H927736,City Residential Building Cntr,06/25/2027,Additions; Minor Repairs; New Homes,,,,,SA City Portal
A-1 Utilities,(210) 838-1652,3735 LA SABRE DR,SAN ANTONIO,TX,78218,buenoplumbing1@gmail.com,,Registered,PM39333,State RMP Contractor,04/30/2026,"All Plumbing, Gas, Sewer; Existing Commercial, Remodel, Addition; Existing Residential, Remodel, Addition; New Commercial; New Residential",,,,,SA City Portal
A-10 ELECTRIC LLC,(210) 639-0781,3606 PIPERS TRAIL,SAN ANTONIO,TX,78251,a10electric.satx@gmail.com,,Registered,SEC-20-000268283,State Electrical Contractor,08/27/2026,Commercial General Electrical; Photovoltaics; Pools; Residential General Electrical,,,,,SA City Portal
A-Action Aire Inc,(210) 648-3801,7625 Us Highway 87 E,San Antonio,TX,78263,aactionaire@a-actionaire.com,,"Air Conditioning Contractors, Heating and Air Conditioning, Air Conditioning Repair",HBC651,State Mechanical Contractor - HBC,12/05/2026,Commercial; Existing repair/replacement; New Construction; Refrigeration; Residential,A+,,,https://www.bbb.org/us/tx/san-antonio/profile/air-conditioning-contractor/a-action-aire-inc-0825-19077,"BBB, SA City Portal"
A-COLBATH PLUMBING,(210) 669-1272,11918 WELCOME DR,LIVE OAK,TX,78233,acolbathplumbing@gmail.com,,Registered,PM37745,State RMP Contractor,11/30/2026,"All Plumbing, Gas, Sewer",,,,,SA City Portal
A-SQUARE MECHANICAL,(956) 755-8016,5674 PONCE TRAIL,BROWNSVILLE,TX,78526,sa@asquarefcm.com,,Registered,PM36658,State RMP Contractor,06/30/2026,"All Plumbing, Gas, Sewer",,,,,SA City Portal
A-TEX PLUMBING,(210) 209-2839,215 N LOOP 1604 E,SAN ANTONIO,TX,78232,atexplumbingandutilities@yahoo.com,,Registered,PM39354,State RMP Contractor,04/30/2026,"All Plumbing, Gas, Sewer; Backflow Testing, Certification; Camera, underground drain/sewer lines; Commercial General plumbing repairs; Commercial Site Utilities; Compressed Natural Gas (CNG); CSI Customer Service Inspection (TCEQ); Drain cleaning/unstop clogged drain/sewer; Existing Commercial, Remodel, Addition; Existing Residential, Remodel, Addition; Gas Test, Gas Meter Lock Out, Annual test; Lawn/Landscape Irrigation; Medical Gas, Health Care Facilities; New Commercial; New Residential; On-site Sewage Facility (OSSF); Pool and Spa heaters; Propane Gas (LP); Rain Water Harvesting (WSPS); Residential Fire Sprinkler (MRFPSS); Residential General plumbing repairs; Under slab Tunnel repairs; Water Heater and replacement; Water Softener, R.O. and replacement",,,,,SA City Portal
A-Us Air Conditioning of Texas,(972) 854-1945,707  Easy ST,Garland,TX,75042,ausairpermits@gmail.com,,Registered,HBR-25-35160,State Mechanical Contractor - HBR,01/04/2027,Chillers/Cooling Towers; Commercial; Existing repair/replacement; Refrigeration; Residential,,,,,SA City Portal
